nom_de_commune,code_departement,code_commune
TOULOUSE,31,555
TOULOUSE,31,555
RAMONVILLE ST AGNE,31,446
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
CASTELGINEST,31,116
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
ROUFFIAC TOLOSAN,31,462
TOULOUSE,31,555
CASTELGINEST,31,116
TOULOUSE,31,555
TOULOUSE,31,555
ST JEAN,31,488
TOULOUSE,31,555
AUCAMVILLE,31,22
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
RAMONVILLE ST AGNE,31,446
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
RAMONVILLE ST AGNE,31,446
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
BALMA,31,44
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
ST JEAN,31,488
FONBEAUZARD,31,186
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
BALMA,31,44
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
CASTELGINEST,31,116
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
RAMONVILLE ST AGNE,31,446
AUCAMVILLE,31,22
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
FENOUILLET,31,182
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
LAUNAGUET,31,282
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
RAMONVILLE ST AGNE,31,446
TOULOUSE,31,555
AUCAMVILLE,31,22
TOULOUSE,31,555
RAMONVILLE ST AGNE,31,446
TOULOUSE,31,555
L UNION,31,561
TOULOUSE,31,555
CASTELGINEST,31,116
TOULOUSE,31,555
BALMA,31,44
TOULOUSE,31,555
TOULOUSE,31,555
FENOUILLET,31,182
ROUFFIAC TOLOSAN,31,462
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
FLOURENS,31,184
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOURNEFEUILLE,31,557
COLOMIERS,31,149
TOULOUSE,31,555
BLAGNAC,31,69
BLAGNAC,31,69
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
VILLEMUR SUR TARN,31,584
TOULOUSE,31,555
COLOMIERS,31,149
TOULOUSE,31,555
AUSSONNE,31,32
BLAGNAC,31,69
CUGNAUX,31,157
TOULOUSE,31,555
TOULOUSE,31,555
GRENADE SUR GARONNE,31,232
LA SALVETAT ST GILLES,31,526
MONDONVILLE,31,351
TOURNEFEUILLE,31,557
FRONTON,31,202
TOURNEFEUILLE,31,557
TOULOUSE,31,555
GRENADE SUR GARONNE,31,232
GRENADE SUR GARONNE,31,232
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
BEAUZELLE,31,56
TOULOUSE,31,555
TOULOUSE,31,555
VILLEMUR SUR TARN,31,584
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
TOULOUSE,31,555
COLOMIERS,31,149
BLAGNAC,31,69
TOULOUSE,31,555
BESSIERES,31,66
CASTANET TOLOSAN,31,113
CASTANET TOLOSAN,31,113
CASTANET TOLOSAN,31,113
VILLEFRANCHE-DE-LAURAGAIS,31,582
CASTANET TOLOSAN,31,113
NAILLOUX,31,396
LABEGE,31,254
REVEL,31,451
CASTANET TOLOSAN,31,113
ST ORENS DE GAMEVILLE,31,506
LANTA,31,271
CASTANET TOLOSAN,31,113
LACROIX FALGARDE,31,259
ST ORENS DE GAMEVILLE,31,506
BESSIERES,31,66
CASTANET TOLOSAN,31,113
ST ORENS DE GAMEVILLE,31,506
ST ORENS DE GAMEVILLE,31,506
LACROIX FALGARDE,31,259
AUZEVILLE-TOLOSANE,31,35
AUZEVILLE-TOLOSANE,31,35
ESCALQUENS,31,169
MONTASTRUC LA CONSEILLERE,31,358
LACROIX FALGARDE,31,259
CASTANET TOLOSAN,31,113
POMPERTUZAT,31,429
ST ORENS DE GAMEVILLE,31,506
BESSIERES,31,66
BAZIEGE,31,48
POMPERTUZAT,31,429
ST ORENS DE GAMEVILLE,31,506
NAILLOUX,31,396
CASTANET TOLOSAN,31,113
ESCALQUENS,31,169
ST ORENS DE GAMEVILLE,31,506
AUZEVILLE-TOLOSANE,31,35
ST ORENS DE GAMEVILLE,31,506
AUZEVILLE-TOLOSANE,31,35
FROUZINS,31,203
AUCH,32,13
CONDOM,32,107
CAZAUBON,32,96
AUCH,32,13
AUCH,32,13
GIMONT,32,147
L ISLE JOURDAIN,32,160
L ISLE JOURDAIN,32,160
CAZAUBON,32,96
CAZAUBON,32,96
AUCH,32,13
CAZAUBON,32,96
BORDEAUX,33,63
SAINT AUBIN DE MEDOC,33,376
PAREMPUYRE,33,312
SAINT MEDARD EN JALLES,33,449
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
SAINT MEDARD EN JALLES,33,449
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BRUGES,33,75
BORDEAUX,33,63
BORDEAUX,33,63
LACANAU,33,214
LACANAU,33,214
BRUGES,33,75
BORDEAUX,33,63
PAREMPUYRE,33,312
BORDEAUX,33,63
BORDEAUX,33,63
LE BOUSCAT,33,69
BORDEAUX,33,63
LACANAU,33,214
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BRUGES,33,75
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
LE HAILLAN,33,200
BORDEAUX,33,63
BORDEAUX,33,63
EYSINES,33,162
BORDEAUX,33,63
LACANAU,33,214
EYSINES,33,162
BORDEAUX,33,63
LACANAU,33,214
BRUGES,33,75
BORDEAUX,33,63
BRUGES,33,75
EYSINES,33,162
LACANAU,33,214
LACANAU,33,214
BORDEAUX,33,63
BRUGES,33,75
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
LACANAU,33,214
PAREMPUYRE,33,312
LE BOUSCAT,33,69
SAINT AUBIN DE MEDOC,33,376
PAREMPUYRE,33,312
BORDEAUX,33,63
LUDON MEDOC,33,256
LE BOUSCAT,33,69
LE HAILLAN,33,200
BORDEAUX,33,63
LACANAU,33,214
BORDEAUX,33,63
BORDEAUX,33,63
BRUGES,33,75
BORDEAUX,33,63
PAREMPUYRE,33,312
MOULIS-EN-MEDOC,33,297
BRUGES,33,75
LE TAILLAN MEDOC,33,519
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
PAREMPUYRE,33,312
BORDEAUX,33,63
EYSINES,33,162
LACANAU,33,214
LACANAU,33,214
BORDEAUX,33,63
LACANAU,33,214
LACANAU,33,214
BRUGES,33,75
LE HAILLAN,33,200
BORDEAUX,33,63
LE TAILLAN MEDOC,33,519
LACANAU,33,214
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
CASTELNAU-DE-MEDOC,33,104
LACANAU,33,214
BORDEAUX,33,63
SAINT MEDARD EN JALLES,33,449
LE BOUSCAT,33,69
LACANAU,33,214
BORDEAUX,33,63
BLANQUEFORT,33,56
LE BOUSCAT,33,69
LACANAU,33,214
LACANAU,33,214
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BRUGES,33,75
LACANAU,33,214
BORDEAUX,33,63
LACANAU,33,214
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
CASTELNAU-DE-MEDOC,33,104
SAINT MEDARD EN JALLES,33,449
EYSINES,33,162
BLANQUEFORT,33,56
BORDEAUX,33,63
EYSINES,33,162
BORDEAUX,33,63
BRUGES,33,75
LACANAU,33,214
SAINT AUBIN DE MEDOC,33,376
BRUGES,33,75
EYSINES,33,162
BORDEAUX,33,63
BORDEAUX,33,63
EYSINES,33,162
BORDEAUX,33,63
LACANAU,33,214
BORDEAUX,33,63
LACANAU,33,214
BORDEAUX,33,63
LACANAU,33,214
EYSINES,33,162
BORDEAUX,33,63
BRUGES,33,75
BORDEAUX,33,63
BORDEAUX,33,63
LACANAU,33,214
BRUGES,33,75
LACANAU,33,214
BORDEAUX,33,63
LACANAU,33,214
EYSINES,33,162
LE BOUSCAT,33,69
BRUGES,33,75
SAINT AUBIN DE MEDOC,33,376
BLANQUEFORT,33,56
LE BOUSCAT,33,69
LE BOUSCAT,33,69
SAINT MEDARD EN JALLES,33,449
SAINT MEDARD EN JALLES,33,449
PAREMPUYRE,33,312
BORDEAUX,33,63
LE BOUSCAT,33,69
BORDEAUX,33,63
BRUGES,33,75
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
EYSINES,33,162
BORDEAUX,33,63
BORDEAUX,33,63
SAINT MEDARD EN JALLES,33,449
BORDEAUX,33,63
BORDEAUX,33,63
CASTELNAU-DE-MEDOC,33,104
BORDEAUX,33,63
BRUGES,33,75
BORDEAUX,33,63
LE BOUSCAT,33,69
BORDEAUX,33,63
BORDEAUX,33,63
LACANAU,33,214
LE BOUSCAT,33,69
BORDEAUX,33,63
LACANAU,33,214
BRUGES,33,75
BLANQUEFORT,33,56
BRUGES,33,75
LE BOUSCAT,33,69
PAREMPUYRE,33,312
SAINT MEDARD EN JALLES,33,449
LE BOUSCAT,33,69
BORDEAUX,33,63
BORDEAUX,33,63
LE BOUSCAT,33,69
BRUGES,33,75
BRUGES,33,75
LACANAU,33,214
BRUGES,33,75
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
SAINT MEDARD EN JALLES,33,449
BRUGES,33,75
BLANQUEFORT,33,56
BORDEAUX,33,63
BORDEAUX,33,63
LACANAU,33,214
LACANAU,33,214
BRUGES,33,75
LE BOUSCAT,33,69
SAINT MEDARD EN JALLES,33,449
EYSINES,33,162
LE BOUSCAT,33,69
BORDEAUX,33,63
LE BOUSCAT,33,69
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
SAINT MEDARD EN JALLES,33,449
BRUGES,33,75
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BLANQUEFORT,33,56
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
LACANAU,33,214
SAINT MEDARD EN JALLES,33,449
LACANAU,33,214
LE BOUSCAT,33,69
MARGAUX CANTENAC,33,268
LACANAU,33,214
EYSINES,33,162
BORDEAUX,33,63
EYSINES,33,162
CASTELNAU-DE-MEDOC,33,104
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BEGLES,33,39
MERIGNAC,33,281
BORDEAUX,33,63
BEGLES,33,39
GRADIGNAN,33,192
TALENCE,33,522
GRADIGNAN,33,192
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
GRADIGNAN,33,192
VILLENAVE D ORNON,33,550
VILLENAVE D ORNON,33,550
TALENCE,33,522
BEGLES,33,39
MERIGNAC,33,281
PESSAC,33,318
BEGLES,33,39
BORDEAUX,33,63
PESSAC,33,318
BEGLES,33,39
TALENCE,33,522
BEGLES,33,39
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
PESSAC,33,318
BEGLES,33,39
BORDEAUX,33,63
BEGLES,33,39
MERIGNAC,33,281
PESSAC,33,318
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
MERIGNAC,33,281
VILLENAVE D ORNON,33,550
PESSAC,33,318
SAINT JEAN D ILLAC,33,422
TALENCE,33,522
PESSAC,33,318
BORDEAUX,33,63
MERIGNAC,33,281
MERIGNAC,33,281
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
TALENCE,33,522
MERIGNAC,33,281
BEGLES,33,39
BORDEAUX,33,63
BEGLES,33,39
BORDEAUX,33,63
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
TALENCE,33,522
GRADIGNAN,33,192
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
MARTIGNAS SUR JALLE,33,273
CANEJAN,33,90
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
TALENCE,33,522
BORDEAUX,33,63
MERIGNAC,33,281
TALENCE,33,522
BEGLES,33,39
BORDEAUX,33,63
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
GRADIGNAN,33,192
MERIGNAC,33,281
MERIGNAC,33,281
GRADIGNAN,33,192
BORDEAUX,33,63
MERIGNAC,33,281
GRADIGNAN,33,192
TALENCE,33,522
BORDEAUX,33,63
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BORDEAUX,33,63
BEGLES,33,39
MERIGNAC,33,281
SAINT JEAN D ILLAC,33,422
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
GRADIGNAN,33,192
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
GRADIGNAN,33,192
VILLENAVE D ORNON,33,550
MERIGNAC,33,281
BORDEAUX,33,63
GRADIGNAN,33,192
MERIGNAC,33,281
PESSAC,33,318
TALENCE,33,522
VILLENAVE D ORNON,33,550
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
PESSAC,33,318
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
MARTIGNAS SUR JALLE,33,273
VILLENAVE D ORNON,33,550
VILLENAVE D ORNON,33,550
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
MERIGNAC,33,281
BORDEAUX,33,63
MERIGNAC,33,281
MERIGNAC,33,281
GRADIGNAN,33,192
TALENCE,33,522
TALENCE,33,522
VILLENAVE D ORNON,33,550
MARTIGNAS SUR JALLE,33,273
PESSAC,33,318
BORDEAUX,33,63
MERIGNAC,33,281
PESSAC,33,318
VILLENAVE D ORNON,33,550
MERIGNAC,33,281
BORDEAUX,33,63
MERIGNAC,33,281
PESSAC,33,318
BEGLES,33,39
TALENCE,33,522
TALENCE,33,522
BEGLES,33,39
MERIGNAC,33,281
TALENCE,33,522
BEGLES,33,39
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
PESSAC,33,318
BEGLES,33,39
TALENCE,33,522
PESSAC,33,318
BEGLES,33,39
BORDEAUX,33,63
BEGLES,33,39
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BORDEAUX,33,63
PESSAC,33,318
BEGLES,33,39
PESSAC,33,318
MERIGNAC,33,281
BORDEAUX,33,63
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BORDEAUX,33,63
MERIGNAC,33,281
MERIGNAC,33,281
PESSAC,33,318
PESSAC,33,318
PESSAC,33,318
BORDEAUX,33,63
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
BEGLES,33,39
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
GRADIGNAN,33,192
BORDEAUX,33,63
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
TALENCE,33,522
PESSAC,33,318
MERIGNAC,33,281
PESSAC,33,318
GRADIGNAN,33,192
MERIGNAC,33,281
BEGLES,33,39
PESSAC,33,318
MERIGNAC,33,281
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BEGLES,33,39
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
CESTAS,33,122
TALENCE,33,522
MERIGNAC,33,281
BORDEAUX,33,63
BEGLES,33,39
TALENCE,33,522
MERIGNAC,33,281
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
TALENCE,33,522
TALENCE,33,522
BEGLES,33,39
BORDEAUX,33,63
PESSAC,33,318
TALENCE,33,522
BORDEAUX,33,63
TALENCE,33,522
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BORDEAUX,33,63
PESSAC,33,318
TALENCE,33,522
MERIGNAC,33,281
TALENCE,33,522
SAINT JEAN D ILLAC,33,422
BORDEAUX,33,63
GRADIGNAN,33,192
BORDEAUX,33,63
TALENCE,33,522
TALENCE,33,522
TALENCE,33,522
BORDEAUX,33,63
BEGLES,33,39
GRADIGNAN,33,192
BORDEAUX,33,63
TALENCE,33,522
PESSAC,33,318
GRADIGNAN,33,192
PESSAC,33,318
TALENCE,33,522
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
MARTIGNAS SUR JALLE,33,273
CANEJAN,33,90
BEGLES,33,39
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
MARTIGNAS SUR JALLE,33,273
PESSAC,33,318
VILLENAVE D ORNON,33,550
TALENCE,33,522
TALENCE,33,522
GRADIGNAN,33,192
GRADIGNAN,33,192
BORDEAUX,33,63
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
PESSAC,33,318
TALENCE,33,522
MERIGNAC,33,281
BEGLES,33,39
MERIGNAC,33,281
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
GRADIGNAN,33,192
MERIGNAC,33,281
BEGLES,33,39
TALENCE,33,522
TALENCE,33,522
BORDEAUX,33,63
MERIGNAC,33,281
TALENCE,33,522
PESSAC,33,318
MERIGNAC,33,281
TALENCE,33,522
BORDEAUX,33,63
PESSAC,33,318
MERIGNAC,33,281
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
TALENCE,33,522
TALENCE,33,522
BORDEAUX,33,63
PESSAC,33,318
TALENCE,33,522
CANEJAN,33,90
PESSAC,33,318
TALENCE,33,522
MERIGNAC,33,281
TALENCE,33,522
MERIGNAC,33,281
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
CESTAS,33,122
GRADIGNAN,33,192
BORDEAUX,33,63
GRADIGNAN,33,192
MERIGNAC,33,281
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BEGLES,33,39
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
PESSAC,33,318
MERIGNAC,33,281
BEGLES,33,39
VILLENAVE D ORNON,33,550
VILLENAVE D ORNON,33,550
MARTIGNAS SUR JALLE,33,273
BORDEAUX,33,63
PESSAC,33,318
BEGLES,33,39
VILLENAVE D ORNON,33,550
VILLENAVE D ORNON,33,550
GRADIGNAN,33,192
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
GRADIGNAN,33,192
MERIGNAC,33,281
GRADIGNAN,33,192
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
MERIGNAC,33,281
MARTIGNAS SUR JALLE,33,273
BORDEAUX,33,63
BORDEAUX,33,63
BEGLES,33,39
GRADIGNAN,33,192
PESSAC,33,318
TALENCE,33,522
GRADIGNAN,33,192
PESSAC,33,318
TALENCE,33,522
BEGLES,33,39
MERIGNAC,33,281
BEGLES,33,39
PESSAC,33,318
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
MERIGNAC,33,281
TALENCE,33,522
PESSAC,33,318
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
MERIGNAC,33,281
MERIGNAC,33,281
TALENCE,33,522
VILLENAVE D ORNON,33,550
TALENCE,33,522
BEGLES,33,39
BORDEAUX,33,63
MERIGNAC,33,281
TALENCE,33,522
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
MERIGNAC,33,281
PESSAC,33,318
PESSAC,33,318
TALENCE,33,522
MARTIGNAS SUR JALLE,33,273
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
SAINT JEAN D ILLAC,33,422
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
MERIGNAC,33,281
PESSAC,33,318
MERIGNAC,33,281
BORDEAUX,33,63
TALENCE,33,522
MERIGNAC,33,281
BEGLES,33,39
MERIGNAC,33,281
BEGLES,33,39
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
BORDEAUX,33,63
SAINT JEAN D ILLAC,33,422
BORDEAUX,33,63
GRADIGNAN,33,192
TALENCE,33,522
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
GRADIGNAN,33,192
BEGLES,33,39
GRADIGNAN,33,192
BORDEAUX,33,63
BEGLES,33,39
MERIGNAC,33,281
BORDEAUX,33,63
BORDEAUX,33,63
SAINT JEAN D ILLAC,33,422
BEGLES,33,39
MERIGNAC,33,281
BORDEAUX,33,63
VILLENAVE D ORNON,33,550
BORDEAUX,33,63
BORDEAUX,33,63
MERIGNAC,33,281
BEGLES,33,39
MERIGNAC,33,281
BORDEAUX,33,63
MERIGNAC,33,281
VILLENAVE D ORNON,33,550
MERIGNAC,33,281
MERIGNAC,33,281
MERIGNAC,33,281
TALENCE,33,522
MERIGNAC,33,281
PESSAC,33,318
BORDEAUX,33,63
BORDEAUX,33,63
TALENCE,33,522
BORDEAUX,33,63
BORDEAUX,33,63
MARTIGNAS SUR JALLE,33,273
BORDEAUX,33,63
BEGLES,33,39
BORDEAUX,33,63
TALENCE,33,522
BEGLES,33,39
TALENCE,33,522
BORDEAUX,33,63
PESSAC,33,318
BEGLES,33,39
BORDEAUX,33,63
CADILLAC,33,81
BIGANOS,33,51
ARCACHON,33,9
CARBON BLANC,33,96
CADAUJAC,33,80
LA TESTE-DE-BUCH,33,529
GUJAN MESTRAS,33,199
CENON,33,119
FLOIRAC,33,167
ARCACHON,33,9
TOULENNE,33,533
ANDERNOS-LES-BAINS,33,5
ARCACHON,33,9
CENON,33,119
CENON,33,119
BORDEAUX,33,63
LORMONT,33,249
ARTIGUES-PRES-BORDEAUX,33,13
ARCACHON,33,9
PAILLET,33,311
FLOIRAC,33,167
BORDEAUX,33,63
LEGE-CAP-FERRET,33,236
LE TEICH,33,527
ARCACHON,33,9
ST SULPICE ET CAMEYRAC,33,483
ST SULPICE ET CAMEYRAC,33,483
BIGANOS,33,51
ANDERNOS-LES-BAINS,33,5
ARCACHON,33,9
LEGE-CAP-FERRET,33,236
ARCACHON,33,9
CREON,33,140
SALLES,33,498
CENON,33,119
ANDERNOS-LES-BAINS,33,5
ARCACHON,33,9
ARCACHON,33,9
LEGE-CAP-FERRET,33,236
LEGE-CAP-FERRET,33,236
TRESSES,33,535
ARCACHON,33,9
ANDERNOS-LES-BAINS,33,5
LEGE-CAP-FERRET,33,236
SAINT GERVAIS,33,415
BORDEAUX,33,63
CREON,33,140
LA TESTE-DE-BUCH,33,529
ANDERNOS-LES-BAINS,33,5
ARES,33,11
FARGUES SAINT HILAIRE,33,165
CARBON BLANC,33,96
LANGON,33,227
BORDEAUX,33,63
ARTIGUES-PRES-BORDEAUX,33,13
LORMONT,33,249
LEOGNAN,33,238
LA TESTE-DE-BUCH,33,529
CENON,33,119
CARBON BLANC,33,96
ARCACHON,33,9
ARTIGUES-PRES-BORDEAUX,33,13
ARCACHON,33,9
LEOGNAN,33,238
LORMONT,33,249
ANDERNOS-LES-BAINS,33,5
CARBON BLANC,33,96
LEGE-CAP-FERRET,33,236
BIGANOS,33,51
PREIGNAC,33,337
ARCACHON,33,9
ARCACHON,33,9
ARCACHON,33,9
GUJAN MESTRAS,33,199
ARCACHON,33,9
LORMONT,33,249
ST LOUIS DE MONTFERRAND,33,434
ARES,33,11
LEGE-CAP-FERRET,33,236
LEGE-CAP-FERRET,33,236
LORMONT,33,249
GUJAN MESTRAS,33,199
BORDEAUX,33,63
CENON,33,119
BIGANOS,33,51
LORMONT,33,249
ARES,33,11
ARCACHON,33,9
LATRESNE,33,234
ARES,33,11
CENON,33,119
AUDENGE,33,19
CENON,33,119
HAUX,33,201
CENON,33,119
AMBARES-ET-LAGRAVE,33,3
ARCACHON,33,9
ANDERNOS-LES-BAINS,33,5
LORMONT,33,249
SALLES,33,498
FLOIRAC,33,167
ARCACHON,33,9
LORMONT,33,249
CADAUJAC,33,80
AUDENGE,33,19
ST CAPRAIS DE BORDEAUX,33,381
ARES,33,11
LEGE-CAP-FERRET,33,236
CADAUJAC,33,80
LORMONT,33,249
GUJAN MESTRAS,33,199
FLOIRAC,33,167
ARCACHON,33,9
LORMONT,33,249
BIGANOS,33,51
LE TEICH,33,527
SALLES,33,498
AMBARES-ET-LAGRAVE,33,3
GUJAN MESTRAS,33,199
GUJAN MESTRAS,33,199
GUJAN MESTRAS,33,199
GUJAN MESTRAS,33,199
FARGUES SAINT HILAIRE,33,165
LE TEICH,33,527
LANTON,33,229
BARSAC,33,30
LA TESTE-DE-BUCH,33,529
LE BARP,33,29
ARCACHON,33,9
ANDERNOS-LES-BAINS,33,5
BASSENS,33,32
LE TEICH,33,527
ANDERNOS-LES-BAINS,33,5
BIGANOS,33,51
ANDERNOS-LES-BAINS,33,5
CARBON BLANC,33,96
LANGOIRAN,33,226
ARES,33,11
ARES,33,11
ARCACHON,33,9
BIGANOS,33,51
GUJAN MESTRAS,33,199
FLOIRAC,33,167
YVRAC,33,554
BORDEAUX,33,63
CADAUJAC,33,80
LANGON,33,227
AUDENGE,33,19
CARBON BLANC,33,96
FLOIRAC,33,167
ST LOUIS DE MONTFERRAND,33,434
ARCACHON,33,9
LORMONT,33,249
GUJAN MESTRAS,33,199
AUDENGE,33,19
ARCACHON,33,9
ARES,33,11
LORMONT,33,249
CADILLAC,33,81
LEGE-CAP-FERRET,33,236
MONTUSSAN,33,293
BAZAS,33,36
LEGE-CAP-FERRET,33,236
SAINT-ANDRE-DE-CUBZAC,33,366
ARES,33,11
LE TEICH,33,527
